credito_id,cliente_id,fecha_desembolso,producto_credito,monto_credito,plazo_meses,tasa_interes_mensual,valor_cuota_pactada,canal_originacion,score_interno_originacion,relacion_cuota_ingreso,politica_aprobacion,estado_credito_operativo,tasa_outlier,mora_30,max_dias_mora_6m,pct_pagadas_tiempo,n_cuotas_con_mora,fecha_registro,departamento,ciudad,edad,genero,estrato,nivel_educativo,ocupacion,ingreso_mensual_estimado,canal_adquisicion,score_externo,tiene_producto_ahorro,numero_dependientes,dispositivo_principal,email_hash,score_externo_nulo,edad_sospechosa,total_eventos,dias_activo,logins,pagos_iniciados,pagos_exitosos,pagos_fallidos,consultas_saldo,simulaciones_credito,solicitudes_soporte,pct_exitosos,pct_abandonados,sesion_promedio_seg,tasa_conversion_pago,prob_mora,banda_riesgo
CR001342,CL01237,2025-08-02,Microcrédito,3600000,6,0.0409,689000,App,889,0.1823,Automática,Finalizado,0,0,0,1.0,0,2025-12-10,Valle del Cauca,Cali,53,F,3,Técnico/Tecnólogo,Empleado,3780000.0,Campaña digital,703.0,True,2,Android,hash_590226,0,0,13,136,2,1,0,0,6,2,2,0.6923076923076923,0.1538461538461538,167.0,0.0,0.2140461570616424,"Medio
(15-35%)"
CR001343,CL01238,2025-04-30,Crédito consumo digital,1600000,6,0.0215,287000,App,900,0.0744,Automática,Finalizado,0,0,0,1.0,0,2024-03-29,Valle del Cauca,Cali,30,M,4,Técnico/Tecnólogo,Empleado,3860000.0,Campaña digital,649.0,False,0,Android,hash_172928,0,0,13,713,1,4,0,0,3,2,2,0.7692307692307693,0.0769230769230769,179.15384615384616,0.0,0.1702325106927667,"Medio
(15-35%)"
CR001344,CL01239,2025-09-21,Crédito consumo digital,950000,6,0.024,172000,Web,900,0.0669,Automática,Finalizado,0,0,0,1.0,0,2025-06-27,Valle del Cauca,Cali,42,F,3,Bachiller,Empleado,2950000.0,Aliado comercial,652.0,False,2,iOS,hash_484562,0,0,8,273,1,3,1,0,1,2,0,1.0,0.0,198.25,0.3333333333333333,0.15198244155298019,"Medio
(15-35%)"
CR001345,CL01240,2025-10-28,Microcrédito,2700000,3,0.0369,967000,App,782,0.3719,Manual,Mora moderada,0,0,30,0.6666666666666666,1,2025-12-20,Antioquia,Medellín,52,No informa,1,Bachiller,Comerciante,2600000.0,Campaña digital,576.0,False,1,Web,hash_150375,0,0,12,105,3,1,5,1,2,0,0,0.8333333333333334,0.0833333333333333,139.08333333333334,5.0,0.47782900217144897,"Alto
(35-60%)"
CR001346,CL01240,2025-09-07,Crédito consumo digital,1050000,9,0.0379,140000,App,825,0.0538,Automática,Mora moderada,0,1,50,0.8333333333333334,1,2025-12-20,Antioquia,Medellín,52,No informa,1,Bachiller,Comerciante,2600000.0,Campaña digital,576.0,False,1,Web,hash_150375,0,0,12,105,3,1,5,1,2,0,0,0.8333333333333334,0.0833333333333333,139.08333333333334,5.0,0.360731876142431,"Alto
(35-60%)"
CR001347,CL01241,2024-07-11,Microcrédito,1900000,9,0.0392,255000,Web,758,0.1294,Automática,Finalizado,0,0,21,0.3333333333333333,4,2023-05-13,Bogotá D.C.,Bogotá,32,F,3,Posgrado,Comerciante,1970000.0,Referido,565.0,False,2,iOS,hash_492445,0,0,12,922,3,1,4,0,2,1,0,0.9166666666666666,0.0833333333333333,107.75,4.0,0.4755978274539854,"Alto
(35-60%)"
CR001348,CL01242,2023-12-18,Microcrédito,1500000,3,0.0407,541000,Aliado,698,0.2245,Automática,Finalizado,0,0,4,0.3333333333333333,2,2023-07-07,Antioquia,Medellín,34,M,1,Bachiller,Empleado,2410000.0,Campaña digital,474.0,False,1,iOS,hash_355223,0,0,5,605,3,0,0,0,2,0,0,1.0,0.0,82.6,0.0,0.47895754395411894,"Alto
(35-60%)"
CR001349,CL01243,2025-06-13,Crédito libre inversión,3050000,9,0.0315,394000,App,856,0.1615,Automática,Mora moderada,0,1,45,0.8333333333333334,1,2025-05-19,Bolívar,Cartagena,30,F,1,Bachiller,Empleado,2440000.0,Referido,561.0,False,0,Web,hash_529318,0,0,10,322,1,3,1,0,2,2,1,0.8,0.1,161.6,0.3333333333333333,0.5792556325578664,"Alto
(35-60%)"
CR001350,CL01244,2023-04-11,Microcrédito,2250000,3,0.0379,808000,App,748,0.4321,Manual,Mora moderada,0,1,54,0.3333333333333333,2,2023-03-05,Bogotá D.C.,Bogotá,26,M,1,Posgrado,Independiente,1870000.0,Aliado comercial,564.0,False,3,Android,hash_174992,0,0,11,893,5,1,2,0,0,2,0,0.9090909090909092,0.0909090909090909,140.9090909090909,2.0,0.6023143172637105,"Muy alto
(> 60%)"
CR001351,CL01244,2023-06-04,Crédito libre inversión,3600000,12,0.0288,359000,Web,794,0.192,Automática,Mora moderada,0,1,43,0.3333333333333333,4,2023-03-05,Bogotá D.C.,Bogotá,26,M,1,Posgrado,Independiente,1870000.0,Aliado comercial,564.0,False,3,Android,hash_174992,0,0,11,893,5,1,2,0,0,2,0,0.9090909090909092,0.0909090909090909,140.9090909090909,2.0,0.6670680075271262,"Muy alto
(> 60%)"
CR001352,CL01246,2025-11-08,Avance de nómina,700000,6,0.0216,126000,App,820,0.049,Automática,Activo,0,0,0,0.8333333333333334,0,2024-04-21,Bogotá D.C.,Bogotá,24,M,2,Sin información,Empleado,2950000.0,App orgánico,526.0,True,4,Android,hash_938915,0,0,20,707,6,0,3,0,6,1,4,0.65,0.15,112.15,0.0,0.44085004181472903,"Alto
(35-60%)"
CR001353,CL01246,2024-08-18,Microcrédito,1650000,9,0.0375,219000,App,751,0.0852,Automática,Finalizado,0,0,15,0.8333333333333334,1,2024-04-21,Bogotá D.C.,Bogotá,24,M,2,Sin información,Empleado,2950000.0,App orgánico,526.0,True,4,Android,hash_938915,0,0,20,707,6,0,3,0,6,1,4,0.65,0.15,112.15,0.0,0.45135412932637786,"Alto
(35-60%)"
CR001354,CL01246,2024-05-27,Microcrédito,3000000,3,0.0352,1071000,App,706,0.4167,Manual,Finalizado,0,0,23,0.6666666666666666,1,2024-04-21,Bogotá D.C.,Bogotá,24,M,2,Sin información,Empleado,2950000.0,App orgánico,526.0,True,4,Android,hash_938915,0,0,20,707,6,0,3,0,6,1,4,0.65,0.15,112.15,0.0,0.49568726074305536,"Alto
(35-60%)"
CR001355,CL01247,2024-04-17,Crédito consumo digital,650000,12,0.0306,66000,App,856,0.0282,Automática,Mora moderada,0,0,0,1.0,0,2023-06-11,Atlántico,Barranquilla,36,M,1,Universitario,Empleado,2340000.0,Referido,596.0,True,2,Android,hash_656000,0,0,11,889,3,2,2,2,1,0,1,0.5454545454545454,0.1818181818181818,160.27272727272728,1.0,0.42590968398121426,"Alto
(35-60%)"
CR001356,CL01249,2023-05-17,Microcrédito,1350000,18,0.0372,104000,App,726,0.0963,Automática,Mora severa,0,0,15,0.8333333333333334,1,2023-02-23,Bogotá D.C.,Bogotá,38,M,5,Bachiller,Desempleado,1080000.0,App orgánico,544.0,True,0,Android,hash_459348,0,0,12,1057,5,2,2,0,2,0,1,0.75,0.1666666666666666,146.33333333333334,1.0,0.5799062881293449,"Alto
(35-60%)"
CR001357,CL01249,2025-03-23,Crédito libre inversión,650000,12,0.0179,61000,App,744,0.0565,Automática,Finalizado,0,0,0,1.0,0,2023-02-23,Bogotá D.C.,Bogotá,38,M,5,Bachiller,Desempleado,1080000.0,App orgánico,544.0,True,0,Android,hash_459348,0,0,12,1057,5,2,2,0,2,0,1,0.75,0.1666666666666666,146.33333333333334,1.0,0.5503893675178407,"Alto
(35-60%)"
CR001358,CL01250,2026-02-12,Crédito consumo digital,950000,6,0.0253,173000,App,609,0.0896,Manual,Activo,0,0,0,0.6666666666666666,0,2025-11-02,Antioquia,Medellín,20,F,2,Técnico/Tecnólogo,Empleado,1930000.0,Referido,588.0,False,2,Web,hash_951787,1,0,7,141,4,1,0,0,1,0,1,0.4285714285714285,0.4285714285714285,121.14285714285714,0.0,0.5912415981556555,"Alto
(35-60%)"
CR001359,CL01252,2025-11-11,Microcrédito,1400000,9,0.0376,186000,Web,790,0.0974,Automática,Activo,0,0,8,0.6666666666666666,1,2025-03-27,Norte de Santander,Cúcuta,44,M,2,Técnico/Tecnólogo,Empleado,1910000.0,Referido,514.0,False,1,Web,hash_289939,0,0,11,249,2,2,2,0,2,2,1,0.8181818181818182,0.0909090909090909,138.36363636363637,1.0,0.47844486931970165,"Alto
(35-60%)"
CR001360,CL01252,2025-10-30,Crédito consumo digital,1150000,6,0.0324,214000,App,900,0.112,Automática,Finalizado,0,0,16,0.6666666666666666,2,2025-03-27,Norte de Santander,Cúcuta,44,M,2,Técnico/Tecnólogo,Empleado,1910000.0,Referido,514.0,False,1,Web,hash_289939,0,0,11,249,2,2,2,0,2,2,1,0.8181818181818182,0.0909090909090909,138.36363636363637,1.0,0.33692244357959517,"Medio
(15-35%)"
CR001361,CL01253,2024-02-16,Crédito consumo digital,1050000,6,0.0377,199000,Aliado,814,0.0732,Automática,Finalizado,0,0,2,0.8333333333333334,1,2023-09-29,Valle del Cauca,Cali,19,F,2,Universitario,Empleado,2720000.0,Campaña digital,685.0,False,2,iOS,hash_826844,0,0,10,508,3,2,0,1,2,2,0,0.8,0.1,173.9,0.0,0.34217580728193503,"Medio
(15-35%)"
CR001362,CL01254,2025-03-24,Microcrédito,2550000,12,0.0286,254000,Web,853,0.0638,Automática,Mora moderada,0,1,45,0.5,3,2023-08-31,Valle del Cauca,Cali,40,F,2,Universitario,Microempresario,3980000.0,Aliado comercial,644.0,False,3,Android,hash_334891,0,0,13,943,2,1,2,0,2,2,2,0.7692307692307693,0.0769230769230769,135.53846153846155,2.0,0.4156725032405756,"Alto
(35-60%)"
CR001363,CL01256,2023-04-28,Avance de nómina,2200000,6,0.0256,400000,App,849,0.125,Automática,Finalizado,0,0,5,0.8333333333333334,1,2023-04-04,Antioquia,Medellín,24,F,3,Bachiller,Conductor/Repartidor,3200000.0,App orgánico,580.0,True,2,Android,hash_292848,0,0,9,917,2,0,0,1,3,1,2,0.6666666666666666,0.0,225.22222222222223,0.0,0.3543008629776483,"Alto
(35-60%)"
CR001364,CL01258,2024-03-17,Avance de nómina,700000,6,0.0269,128000,App,795,0.1,Automática,Finalizado,0,0,6,0.8333333333333334,1,2023-08-02,Bolívar,Cartagena,40,M,3,Bachiller,Independiente,1280000.0,Aliado comercial,517.0,False,3,iOS,hash_585089,0,0,11,840,6,0,2,1,2,0,0,0.9090909090909092,0.0,154.8181818181818,0.0,0.5562013806057684,"Alto
(35-60%)"
CR001365,CL01259,2025-05-31,Crédito consumo digital,4900000,12,0.0332,502000,Call center,900,0.0864,Automática,Activo,0,0,0,1.0,0,2024-08-13,Bogotá D.C.,Bogotá,29,M,3,Bachiller,Conductor/Repartidor,5810000.0,Campaña digital,707.0,False,0,Android,hash_670845,0,0,9,322,3,0,0,0,3,1,1,0.6666666666666666,0.2222222222222222,146.66666666666666,0.0,0.16285825483271135,"Medio
(15-35%)"
CR001366,CL01260,2025-08-05,Crédito libre inversión,2650000,18,0.02,177000,App,900,0.043,Automática,Activo,0,0,0,1.0,0,2025-08-19,Valle del Cauca,Cali,35,M,4,Sin información,Comerciante,4120000.0,Referido,694.0,False,0,iOS,hash_821180,0,0,23,230,10,2,4,1,3,1,1,0.6956521739130435,0.217391304347826,182.34782608695653,2.0,0.13115226240464264,"Bajo
(< 15%)"
CR001367,CL01260,2026-01-26,Crédito consumo digital,1150000,12,0.037,120000,Aliado,900,0.0291,Automática,Activo,0,0,0,1.0,0,2025-08-19,Valle del Cauca,Cali,35,M,4,Sin información,Comerciante,4120000.0,Referido,694.0,False,0,iOS,hash_821180,0,0,23,230,10,2,4,1,3,1,1,0.6956521739130435,0.217391304347826,182.34782608695653,2.0,0.15161141955359642,"Medio
(15-35%)"
CR001368,CL01260,2025-07-25,Crédito libre inversión,10400000,6,0.0309,1926000,App,825,0.4675,Manual,Finalizado,0,0,0,1.0,0,2025-08-19,Valle del Cauca,Cali,35,M,4,Sin información,Comerciante,4120000.0,Referido,694.0,False,0,iOS,hash_821180,0,0,23,230,10,2,4,1,3,1,1,0.6956521739130435,0.217391304347826,182.34782608695653,2.0,0.32249036477362736,"Medio
(15-35%)"
CR001369,CL01261,2024-03-10,Crédito consumo digital,1750000,12,0.0297,175000,App,837,0.0745,Automática,Mora severa,0,1,60,0.6666666666666666,2,2023-09-26,Antioquia,Medellín,42,F,3,Técnico/Tecnólogo,Microempresario,2350000.0,App orgánico,536.0,False,3,iOS,hash_151940,0,0,8,871,3,0,0,0,2,2,1,0.75,0.125,211.625,0.0,0.4210040265222378,"Alto
(35-60%)"
CR001370,CL01262,2025-08-04,Crédito consumo digital,4750000,6,0.0275,870000,App,900,0.1299,Automática,Finalizado,0,0,2,0.8333333333333334,1,2024-09-11,Antioquia,Medellín,37,F,5,Técnico/Tecnólogo,Empleado,6700000.0,Campaña digital,806.0,False,1,Android,hash_228491,0,0,19,466,7,2,3,0,2,0,3,0.6842105263157895,0.1578947368421052,150.94736842105263,1.5,0.14597825907755088,"Bajo
(< 15%)"
CR001371,CL01262,2025-12-15,Microcrédito,2600000,24,0.0299,153000,Call center,900,0.0228,Automática,Activo,0,0,0,0.8,0,2024-09-11,Antioquia,Medellín,37,F,5,Técnico/Tecnólogo,Empleado,6700000.0,Campaña digital,806.0,False,1,Android,hash_228491,0,0,19,466,7,2,3,0,2,0,3,0.6842105263157895,0.1578947368421052,150.94736842105263,1.5,0.1340563154048335,"Bajo
(< 15%)"
CR001372,CL01263,2025-06-16,Crédito consumo digital,2200000,12,0.0345,227000,App,855,0.0692,Automática,Activo,0,0,0,1.0,0,2023-09-12,Cundinamarca,Soacha,41,No informa,4,Sin información,Conductor/Repartidor,3280000.0,Aliado comercial,539.0,True,4,Android,hash_553192,0,0,5,512,1,1,2,0,0,0,0,0.8,0.2,150.0,2.0,0.3559777193843786,"Alto
(35-60%)"
CR001373,CL01264,2026-01-21,Crédito consumo digital,1000000,9,0.0267,126000,App,816,0.067,Automática,Activo,0,0,9,0.6666666666666666,1,2024-08-18,Bolívar,Cartagena,27,F,1,Bachiller,Empleado,1880000.0,Campaña digital,617.0,False,1,Android,hash_412279,0,0,7,540,3,2,0,0,2,0,0,1.0,0.0,80.42857142857143,0.0,0.31391438257107857,"Medio
(15-35%)"
CR001374,CL01266,2025-10-02,Crédito libre inversión,5650000,9,0.0174,684000,Aliado,844,0.2288,Automática,Mora severa,0,1,83,0.5,3,2024-07-25,Antioquia,Medellín,22,M,2,Universitario,Empleado,2990000.0,App orgánico,500.0,False,2,iOS,hash_698685,0,0,15,606,5,1,1,3,1,1,3,0.6,0.0,173.86666666666667,1.0,0.5353555605730126,"Alto
(35-60%)"
CR001375,CL01266,2025-04-07,Crédito consumo digital,1750000,18,0.0353,133000,Call center,845,0.0445,Automática,Activo,0,0,25,0.6666666666666666,2,2024-07-25,Antioquia,Medellín,22,M,2,Universitario,Empleado,2990000.0,App orgánico,500.0,False,2,iOS,hash_698685,0,0,15,606,5,1,1,3,1,1,3,0.6,0.0,173.86666666666667,1.0,0.3606088398963799,"Alto
(35-60%)"
CR001376,CL01267,2025-12-26,Crédito consumo digital,2950000,18,0.0266,208000,App,865,0.0448,Automática,Activo,0,0,0,1.0,0,2024-06-13,Cundinamarca,Soacha,35,M,5,Bachiller,Microempresario,4640000.0,Campaña digital,637.0,False,1,Android,hash_642086,0,0,13,515,4,1,1,1,4,1,1,0.8461538461538461,0.0,148.69230769230768,1.0,0.1754074348930024,"Medio
(15-35%)"
CR001377,CL01268,2025-12-26,Crédito libre inversión,6350000,18,0.0216,429000,Web,873,0.1292,Automática,Mora moderada,0,1,33,0.75,1,2024-03-31,Bolívar,Cartagena,27,M,2,Sin información,Independiente,3320000.0,Aliado comercial,599.0,False,0,iOS,hash_714505,0,0,8,574,2,1,1,1,1,1,1,0.625,0.125,172.125,1.0,0.38020348906154483,"Alto
(35-60%)"
CR001378,CL01269,2024-09-07,Crédito consumo digital,400000,12,0.0229,39000,Aliado,749,0.0513,Automática,Finalizado,0,0,20,0.5,3,2023-08-02,Caldas,Manizales,29,F,3,Universitario,Desempleado,760000.0,App orgánico,505.0,False,1,Android,hash_301168,0,0,11,833,5,1,1,0,2,1,0,0.6363636363636364,0.3636363636363636,253.3636363636364,1.0,0.6690068222093708,"Muy alto
(> 60%)"
CR001379,CL01270,2025-01-08,Crédito consumo digital,3400000,24,0.0311,203000,Aliado,900,0.0505,Automática,Activo,0,0,21,0.8333333333333334,1,2024-01-31,Bogotá D.C.,Bogotá,48,M,3,Técnico/Tecnólogo,Microempresario,4020000.0,Campaña digital,704.0,False,2,iOS,hash_132894,0,0,5,473,1,0,0,1,2,0,1,0.6,0.0,162.0,0.0,0.14092193972094358,"Bajo
(< 15%)"
CR001380,CL01270,2025-11-18,Crédito consumo digital,2100000,6,0.0296,387000,App,900,0.0963,Automática,Activo,0,0,0,1.0,0,2024-01-31,Bogotá D.C.,Bogotá,48,M,3,Técnico/Tecnólogo,Microempresario,4020000.0,Campaña digital,704.0,False,2,iOS,hash_132894,0,0,5,473,1,0,0,1,2,0,1,0.6,0.0,162.0,0.0,0.1648353649374859,"Medio
(15-35%)"
CR001381,CL01271,2025-07-14,Microcrédito,4700000,6,0.035,882000,App,900,0.1913,Automática,Finalizado,0,0,0,1.0,0,2023-01-29,Bogotá D.C.,Bogotá,47,M,2,Sin información,Comerciante,4610000.0,Aliado comercial,704.0,True,2,Android,hash_846958,0,0,8,955,3,1,3,0,1,0,0,0.875,0.125,213.75,3.0,0.16421890586098675,"Medio
(15-35%)"
CR001382,CL01272,2024-04-25,Crédito libre inversión,2150000,6,0.0298,397000,Web,737,0.3254,Automática,Mora severa,0,1,108,0.6666666666666666,2,2023-04-17,Bolívar,Cartagena,42,F,2,Técnico/Tecnólogo,Estudiante,1220000.0,App orgánico,540.0,True,2,iOS,hash_261754,0,0,9,918,3,0,1,0,3,0,2,0.5555555555555556,0.2222222222222222,135.66666666666666,0.0,0.7322712388718279,"Muy alto
(> 60%)"
CR001383,CL01273,2025-02-12,Crédito consumo digital,950000,18,0.0201,63000,App,900,0.0227,Automática,Activo,0,0,16,0.8333333333333334,1,2024-01-04,Bogotá D.C.,Bogotá,25,F,2,Bachiller,Conductor/Repartidor,2770000.0,Campaña digital,580.0,True,2,Android,hash_125294,0,0,22,783,9,3,2,1,4,0,3,0.7727272727272727,0.0454545454545454,147.8181818181818,0.6666666666666666,0.3251205064434675,"Medio
(15-35%)"
CR001384,CL01273,2025-07-13,Crédito consumo digital,2050000,18,0.0348,155000,App,900,0.056,Automática,Activo,0,0,0,1.0,0,2024-01-04,Bogotá D.C.,Bogotá,25,F,2,Bachiller,Conductor/Repartidor,2770000.0,Campaña digital,580.0,True,2,Android,hash_125294,0,0,22,783,9,3,2,1,4,0,3,0.7727272727272727,0.0454545454545454,147.8181818181818,0.6666666666666666,0.29527419310662256,"Medio
(15-35%)"
CR001385,CL01273,2025-12-23,Microcrédito,1600000,18,0.0293,116000,App,767,0.0419,Automática,Activo,0,0,0,1.0,0,2024-01-04,Bogotá D.C.,Bogotá,25,F,2,Bachiller,Conductor/Repartidor,2770000.0,Campaña digital,580.0,True,2,Android,hash_125294,0,0,22,783,9,3,2,1,4,0,3,0.7727272727272727,0.0454545454545454,147.8181818181818,0.6666666666666666,0.48994436905289346,"Alto
(35-60%)"
CR001386,CL01274,2025-10-26,Crédito libre inversión,2950000,3,0.0266,1036000,App,776,0.3754,Manual,Finalizado,0,0,0,1.0,0,2025-01-13,Norte de Santander,Cúcuta,33,F,4,Técnico/Tecnólogo,Independiente,2760000.0,Aliado comercial,663.0,False,3,iOS,hash_891815,0,0,13,407,5,0,1,1,4,0,2,0.6153846153846154,0.1538461538461538,147.0,0.0,0.3892670327916242,"Alto
(35-60%)"
CR001387,CL01275,2024-02-07,Crédito libre inversión,1800000,9,0.0215,222000,Aliado,866,0.0851,Automática,Finalizado,0,0,0,1.0,0,2023-03-07,Caldas,Manizales,48,M,4,Bachiller,Comerciante,2610000.0,Campaña digital,697.0,True,1,Android,hash_864510,0,0,15,1059,7,4,0,0,2,1,0,0.9333333333333332,0.0666666666666666,178.93333333333334,0.0,0.21690350476601797,"Medio
(15-35%)"
CR001388,CL01275,2024-10-27,Crédito libre inversión,5550000,12,0.0278,550000,Aliado,824,0.2107,Automática,Finalizado,0,0,0,1.0,0,2023-03-07,Caldas,Manizales,48,M,4,Bachiller,Comerciante,2610000.0,Campaña digital,697.0,True,1,Android,hash_864510,0,0,15,1059,7,4,0,0,2,1,0,0.9333333333333332,0.0666666666666666,178.93333333333334,0.0,0.2779430447322777,"Medio
(15-35%)"
CR001389,CL01276,2025-12-17,Microcrédito,2950000,6,0.0291,543000,Call center,832,0.1296,Automática,Activo,0,0,13,0.75,1,2025-07-02,Bogotá D.C.,Bogotá,37,F,3,Bachiller,Empleado,4190000.0,App orgánico,551.0,False,3,Web,hash_718644,0,0,10,223,3,0,4,0,3,0,0,0.7,0.3,171.6,0.0,0.48090574086187116,"Alto
(35-60%)"
CR001390,CL01277,2025-07-23,Avance de nómina,300000,3,0.0216,104000,App,758,0.1405,Automática,Mora severa,0,1,60,0.6666666666666666,1,2024-01-07,Santander,Bucaramanga,59,M,3,Bachiller,Pensionado,740000.0,Referido,545.0,False,4,Web,hash_518494,0,0,9,673,5,1,0,0,1,0,1,0.8888888888888888,0.0,186.22222222222223,0.0,0.5866277638208526,"Alto
(35-60%)"
CR001391,CL01279,2025-11-02,Microcrédito,1750000,12,0.0402,187000,Aliado,755,0.1062,Automática,Mora moderada,0,1,46,0.3333333333333333,3,2025-09-09,Antioquia,Medellín,38,M,3,Técnico/Tecnólogo,Pensionado,1760000.0,Referido,521.0,False,0,Android,hash_101076,0,0,10,150,2,2,1,0,4,0,0,0.7,0.3,76.0,0.5,0.6258107111998022,"Muy alto
(> 60%)"
CR001393,CL01282,2025-11-12,Crédito libre inversión,1950000,9,0.0269,247000,Web,574,0.358,Manual,Mora moderada,0,1,31,0.1666666666666666,4,2024-02-01,Santander,Bucaramanga,34,M,2,Sin información,Desempleado,690000.0,Aliado comercial,397.0,False,1,Android,hash_671097,0,0,8,704,2,1,0,0,2,1,0,0.75,0.25,143.5,0.0,0.7446602047615434,"Muy alto
(> 60%)"
CR001395,CL01283,2025-09-29,Crédito consumo digital,1300000,6,0.0235,235000,App,766,0.1257,Automática,Finalizado,0,0,7,0.8333333333333334,1,2025-11-17,Valle del Cauca,Cali,43,F,3,Técnico/Tecnólogo,Empleado,1870000.0,Campaña digital,527.0,False,0,Android,hash_237011,0,0,19,143,6,2,2,1,4,1,2,0.7368421052631579,0.1052631578947368,177.78947368421052,1.0,0.5066957824927952,"Alto
(35-60%)"
CR001396,CL01284,2025-08-01,Crédito consumo digital,4150000,24,0.0237,229000,App,900,0.0631,Automática,Activo,0,0,0,1.0,0,2023-03-17,Bogotá D.C.,Bogotá,46,F,1,Universitario,Empleado,3630000.0,Aliado comercial,702.0,False,1,Android,hash_765916,0,0,17,906,4,1,2,0,5,0,4,0.4705882352941176,0.2941176470588235,143.11764705882354,2.0,0.22304364646185554,"Medio
(15-35%)"
CR001397,CL01284,2025-01-18,Crédito libre inversión,7150000,12,0.0257,700000,Call center,890,0.1928,Automática,Finalizado,0,0,0,1.0,0,2023-03-17,Bogotá D.C.,Bogotá,46,F,1,Universitario,Empleado,3630000.0,Aliado comercial,702.0,False,1,Android,hash_765916,0,0,17,906,4,1,2,0,5,0,4,0.4705882352941176,0.2941176470588235,143.11764705882354,2.0,0.2735316364689895,"Medio
(15-35%)"
CR001398,CL01285,2025-11-28,Crédito libre inversión,4150000,6,0.033,774000,Aliado,895,0.2037,Automática,Activo,0,0,0,1.0,0,2025-04-13,Bogotá D.C.,Bogotá,28,M,3,Bachiller,Comerciante,3800000.0,Referido,656.0,False,0,Android,hash_168858,0,0,14,335,3,1,3,1,4,1,1,0.7142857142857143,0.1428571428571428,160.5,3.0,0.2878305338462834,"Medio
(15-35%)"
CR001399,CL01285,2025-09-22,Avance de nómina,1500000,3,0.0199,520000,App,900,0.1368,Automática,Finalizado,0,0,0,1.0,0,2025-04-13,Bogotá D.C.,Bogotá,28,M,3,Bachiller,Comerciante,3800000.0,Referido,656.0,False,0,Android,hash_168858,0,0,14,335,3,1,3,1,4,1,1,0.7142857142857143,0.1428571428571428,160.5,3.0,0.22158791914730355,"Medio
(15-35%)"
CR001400,CL01286,2026-01-08,Crédito libre inversión,1450000,12,0.0265,143000,App,857,0.0556,Automática,Activo,0,0,0,0.75,0,2025-03-09,Bogotá D.C.,Bogotá,23,F,2,Bachiller,Empleado,2950000.0,Call center,505.0,True,2,Android,hash_533995,0,0,10,227,3,4,0,1,2,0,0,0.8,0.1,158.2,0.0,0.3907772725844791,"Alto
(35-60%)"
CR001401,CL01287,2025-09-14,Crédito consumo digital,1750000,6,0.0331,326000,App,792,0.1567,Automática,Mora moderada,0,1,45,0.3333333333333333,4,2023-09-04,Antioquia,Medellín,19,M,1,Universitario,Conductor/Repartidor,2080000.0,App orgánico,496.0,False,1,Android,hash_115009,0,0,5,724,2,0,2,0,0,0,1,0.4,0.4,292.4,0.0,0.7045288462212657,"Muy alto
(> 60%)"
CR001403,CL01288,2025-10-05,Crédito consumo digital,2050000,6,0.0361,386000,App,803,0.1322,Automática,Finalizado,0,0,0,1.0,0,2025-08-04,Norte de Santander,Cúcuta,41,M,3,Posgrado,Microempresario,2920000.0,App orgánico,597.0,False,0,Android,hash_245939,0,0,20,260,7,2,2,1,4,1,3,0.7,0.1,172.5,1.0,0.3483500726161929,"Medio
(15-35%)"
CR001404,CL01289,2026-01-21,Crédito libre inversión,2700000,3,0.0308,956000,App,646,0.6978,Excepción,Finalizado,0,0,16,0.0,3,2025-02-11,Bogotá D.C.,Bogotá,25,F,1,Bachiller,Comerciante,1370000.0,App orgánico,457.0,False,1,Android,hash_592558,0,0,9,290,5,0,2,0,0,0,2,0.7777777777777778,0.0,206.11111111111111,0.0,0.6583876367815674,"Muy alto
(> 60%)"
CR001405,CL01290,2025-08-04,Crédito consumo digital,850000,12,0.0214,81000,Call center,733,0.0455,Automática,Mora severa,0,1,85,0.1666666666666666,5,2023-05-06,Bolívar,Cartagena,19,M,2,Bachiller,Conductor/Repartidor,1780000.0,App orgánico,370.0,False,2,Web,hash_823911,0,0,15,826,4,6,1,0,0,2,2,0.6666666666666666,0.2,185.7333333333333,0.1666666666666666,0.6885022950075188,"Muy alto
(> 60%)"
CR001406,CL01290,2024-09-17,Microcrédito,3000000,18,0.0407,238000,Web,694,0.1337,Automática,Mora moderada,0,0,28,0.1666666666666666,5,2023-05-06,Bolívar,Cartagena,19,M,2,Bachiller,Conductor/Repartidor,1780000.0,App orgánico,370.0,False,2,Web,hash_823911,0,0,15,826,4,6,1,0,0,2,2,0.6666666666666666,0.2,185.7333333333333,0.1666666666666666,0.7285668167754327,"Muy alto
(> 60%)"
